application_id,report_date,status,days_past_due,balance
13435,2023-03-18,Current,0,8782.64
14388,2024-03-27,Default,97,238160.96
18239,2022-11-19,Current,0,104893.89
15404,2025-04-23,Current,0,73199.21
13572,2022-10-09,Current,0,285484.75
8507,2025-05-31,Current,0,102929.93
23093,2023-01-19,Current,0,103097.07
24246,2025-01-28,Current,0,442092.98
24619,2025-02-06,Current,0,265775.33
15144,2023-10-18,Current,0,471535.23
11723,2024-09-27,Current,0,48089.81
15139,2023-07-25,Current,0,247626.64
10822,2022-02-26,Current,0,202293.82
11209,2025-05-07,Current,0,198984.1
23292,2024-03-15,Current,0,435848.67
6392,2025-06-29,Current,0,89035.61
13618,2024-08-06,Current,0,6154.31
6739,2024-04-08,Current,0,241690.63
25886,2023-09-11,Current,0,411414.54
16992,2022-11-15,Current,0,184640.87
22170,2023-09-02,Current,0,84390.31
17144,2024-08-04,Current,0,106122.5
9337,2022-12-16,Current,0,292486.0
13538,2024-03-14,Late 30,30,382040.83
23279,2024-05-07,Current,0,775625.79
25893,2023-02-03,Current,0,459333.1
16274,2022-08-07,Default,143,293760.17
20360,2025-04-24,Current,0,86386.21
3963,2022-11-29,Current,0,219323.27
19122,2023-12-18,Current,0,184190.71
17323,2023-11-23,Current,0,438183.48
4161,2022-08-11,Current,0,109601.98
25190,2024-03-12,Late 30,43,211658.74
2025,2023-06-17,Current,0,425411.77
5263,2024-07-15,Current,0,612183.27
7219,2024-04-29,Current,0,148603.86
20911,2024-10-03,Current,0,111054.83
19577,2022-07-30,Current,0,224536.18
7456,2024-06-26,Current,0,243616.07
2447,2024-02-12,Current,0,40191.91
8981,2023-11-30,Current,0,314169.93
3111,2024-08-05,Current,0,99527.94
19288,2024-04-01,Current,0,69789.13
14870,2024-05-31,Current,0,180915.94
10828,2024-11-24,Current,0,160633.72
4590,2023-05-30,Current,0,168911.24
15568,2023-10-19,Current,0,330689.92
16828,2025-07-16,Current,0,82569.8
5112,2024-01-23,Current,0,289643.53
6744,2024-05-22,Current,0,399306.77
6655,2024-02-15,Late 30,39,313760.02
21743,2023-06-25,Current,0,313680.47
22391,2023-11-01,Current,0,34788.77
21874,2023-03-18,Current,0,493871.78
18316,2024-10-14,Current,0,64896.47
3272,2023-06-19,Default,110,607376.71
2563,2023-07-15,Late 30,42,5260.49
10663,2023-11-24,Current,0,118971.17
8686,2023-08-20,Current,0,399979.6
13080,2024-07-22,Late 30,43,50053.97
3552,2025-02-07,Current,0,235102.85
11637,2024-01-01,Current,0,257774.17
1622,2023-11-04,Current,0,34839.18
5436,2023-09-27,Current,0,517476.83
7122,2023-12-23,Late 30,57,439875.73
18396,2025-05-12,Current,0,371167.34
9163,2023-07-05,Current,0,162637.83
13778,2024-04-12,Current,0,250799.13
22424,2022-11-29,Current,0,254691.83
7258,2024-09-06,Default,148,102304.68
5405,2024-07-28,Late 60,79,191794.12
7230,2023-09-25,Current,0,57007.31
2526,2023-04-22,Current,0,513628.19
4685,2023-01-18,Current,0,205384.25
21603,2023-08-28,Current,0,237023.66
23401,2025-10-08,Current,0,9911.29
11652,2024-07-03,Current,0,651457.56
8436,2024-01-12,Current,0,336878.3
15034,2024-02-17,Current,0,127430.43
20631,2024-07-20,Current,0,295235.73
24467,2024-04-17,Current,0,388471.02
14246,2024-02-02,Current,0,77876.55
24886,2025-06-28,Default,158,784303.18
9517,2024-05-15,Current,0,584709.97
1756,2024-03-06,Current,0,491389.37
7779,2024-01-09,Late 30,40,53406.36
21406,2024-06-24,Current,0,458194.2
24834,2024-09-16,Current,0,236929.14
21304,2024-04-30,Current,0,331687.13
9199,2025-01-06,Late 30,54,138508.6
3549,2024-07-18,Current,0,186013.63
15242,2024-04-09,Late 30,54,214892.58
11979,2023-08-06,Current,0,107638.75
6267,2023-09-26,Current,0,122092.46
3462,2023-11-02,Current,0,495964.03
18739,2024-08-06,Default,142,374065.97
7295,2024-07-08,Current,0,492826.82
20710,2024-11-03,Current,0,74438.08
18406,2022-09-25,Late 30,55,365483.67
13150,2023-07-25,Current,0,276215.03
15997,2023-06-04,Current,0,87757.33
14375,2023-01-12,Current,0,368922.12
12122,2023-05-01,Current,0,245618.39
15048,2023-09-27,Current,0,166695.63
14894,2024-07-09,Late 30,45,663380.72
10531,2024-02-12,Current,0,72114.68
13697,2024-01-31,Late 60,78,344252.37
12472,2025-05-31,Current,0,267922.43
14583,2024-02-15,Current,0,434080.11
12271,2025-04-22,Current,0,423462.78
22140,2024-03-14,Current,0,780006.35
4423,2024-01-27,Current,0,594586.78
8442,2022-12-30,Current,0,258706.36
9438,2023-11-29,Current,0,229577.65
8781,2024-01-31,Current,0,355251.47
17508,2022-09-17,Current,0,28529.77
5829,2024-03-18,Late 30,45,94693.96
12131,2023-06-15,Late 30,39,168721.46
13815,2023-04-29,Current,0,63608.92
25667,2024-04-03,Current,0,562078.75
21017,2025-03-24,Current,0,116045.91
7758,2024-11-28,Current,0,625027.15
18977,2025-04-04,Default,161,151489.18
13595,2023-12-09,Current,0,308360.7
7339,2024-12-07,Late 30,35,247555.68
8361,2024-08-11,Current,0,142072.09
20900,2023-04-06,Current,0,235677.88
21903,2023-12-15,Current,0,106952.24
12796,2024-07-25,Current,0,150467.79
23794,2023-08-17,Current,0,37903.37
5245,2024-03-22,Current,0,81027.82
15365,2024-02-18,Current,0,33958.74
4857,2023-12-26,Current,0,155082.47
22063,2023-08-09,Current,0,300007.47
16390,2023-02-21,Current,0,181644.96
8180,2024-02-29,Current,0,124561.68
13585,2022-09-24,Current,0,83806.52
20756,2024-05-18,Current,0,368513.53
2549,2025-02-14,Current,0,180433.01
13799,2023-07-26,Current,0,456180.33
20922,2024-08-21,Current,0,58655.48
11820,2023-11-02,Current,0,231353.14
21770,2024-08-25,Current,0,458710.8
20851,2024-09-23,Current,0,156094.08
16762,2023-09-08,Current,0,681346.07
24312,2023-11-29,Current,0,248644.8
5646,2024-02-13,Late 30,44,173590.65
17465,2024-03-24,Current,0,120525.41
9420,2022-05-03,Current,0,241045.86
20868,2023-07-09,Current,0,473948.67
23356,2023-09-24,Default,102,474819.87
22634,2023-10-09,Late 30,31,575985.91
18768,2025-08-13,Current,0,230986.41
20443,2023-03-21,Late 30,41,261430.33
12870,2023-07-31,Current,0,248931.56
19533,2023-11-08,Late 30,52,332850.35
17053,2024-07-22,Current,0,460002.73
16523,2024-07-21,Current,0,429178.9
17575,2024-01-27,Current,0,401472.89
16235,2024-06-19,Current,0,98239.71
5604,2023-11-25,Late 30,48,197526.71
13371,2024-03-12,Current,0,383232.5
8656,2025-07-02,Default,159,148823.45
18013,2025-03-29,Current,0,759092.65
8792,2023-11-25,Current,0,44455.08
7114,2025-05-20,Late 30,32,227716.07
5169,2024-10-25,Current,0,40674.69
15728,2023-09-12,Current,0,426142.9
9620,2024-05-03,Current,0,8031.2
8769,2024-03-01,Current,0,571711.15
15131,2024-05-19,Current,0,44106.41
4685,2023-12-07,Current,0,171324.9
16431,2024-09-25,Current,0,509002.15
25761,2023-07-29,Current,0,47780.4
10584,2023-05-21,Current,0,527967.5
6433,2022-10-13,Late 30,53,143451.64
10859,2024-07-29,Current,0,146381.02
13336,2023-08-29,Current,0,47670.91
17149,2024-12-01,Current,0,603106.4
4259,2024-04-08,Current,0,390010.42
5851,2024-01-26,Current,0,540750.57
4254,2022-12-04,Current,0,822798.96
25173,2023-07-03,Current,0,146736.55
2098,2024-01-23,Current,0,36075.98
5102,2024-06-12,Current,0,60216.57
19932,2024-03-30,Default,104,566796.46
7709,2023-02-07,Current,0,183722.31
15667,2025-08-17,Current,0,41001.49
8771,2024-04-13,Current,0,174841.54
11264,2022-07-05,Current,0,611190.55
1003,2023-04-20,Current,0,393046.62
6543,2024-01-18,Current,0,32806.17
4280,2023-09-18,Late 30,35,119926.95
8758,2025-01-13,Current,0,812787.58
6618,2022-04-16,Current,0,432479.35
8266,2023-09-15,Current,0,148468.0
4801,2024-03-02,Current,0,213469.19
17769,2022-07-06,Current,0,89377.92
11476,2025-08-18,Current,0,68980.57
24321,2023-09-24,Current,0,534871.5
14865,2023-05-09,Current,0,376060.02
12416,2023-05-22,Current,0,512971.4
2750,2023-12-13,Current,0,52028.1
13793,2024-08-15,Current,0,35454.12
13556,2024-01-23,Late 30,54,343990.25
16876,2023-04-12,Current,0,388069.35
23991,2025-04-20,Current,0,508134.94
21987,2023-09-11,Current,0,68736.74
14087,2023-11-28,Current,0,118777.41
11924,2023-03-25,Late 60,78,755875.39
14992,2023-12-19,Current,0,24523.67
4483,2025-01-29,Current,0,315114.97
5370,2024-06-19,Current,0,322021.68
13216,2024-03-19,Late 60,86,66838.6
8396,2022-11-20,Current,0,18249.44
5693,2025-03-11,Current,0,116293.09
4572,2024-07-19,Current,0,513430.56
19303,2023-12-16,Current,0,96035.01
24146,2025-01-07,Current,0,369523.96
18221,2024-03-26,Current,0,725175.24
18413,2023-08-30,Late 30,34,190751.24
22440,2025-03-11,Late 30,52,184975.68
25995,2023-01-30,Current,0,659914.01
14789,2023-04-06,Current,0,126062.52
6063,2024-04-01,Current,0,145068.62
22424,2023-01-14,Late 30,53,544386.2
15806,2023-11-18,Current,0,271061.0
2026,2025-08-16,Current,0,787006.28
24081,2023-04-19,Current,0,822267.84
18376,2024-03-27,Current,0,705380.68
19300,2022-11-13,Current,0,78425.07
23144,2024-01-21,Current,0,124404.59
4708,2023-12-22,Late 30,41,450643.34
13773,2022-11-05,Late 30,48,728496.47
22125,2024-02-26,Current,0,193540.91
15570,2023-10-19,Current,0,123387.06
17402,2024-09-20,Current,0,286343.08
25526,2024-08-10,Current,0,298583.49
2244,2023-10-26,Current,0,128267.36
23402,2024-02-17,Current,0,223376.9
23466,2023-12-22,Current,0,278906.77
1031,2024-12-03,Current,0,436355.82
21268,2024-07-11,Current,0,658204.04
16198,2024-03-04,Default,104,322294.93
24324,2024-05-18,Current,0,51298.99
8041,2023-08-26,Current,0,95259.17
19383,2025-05-18,Current,0,336285.86
22534,2024-06-11,Current,0,534430.22
4856,2023-01-27,Current,0,610071.6
4375,2023-08-15,Late 60,76,358087.23
6438,2025-04-28,Current,0,408604.57
1136,2024-01-21,Current,0,79962.87
2781,2024-03-26,Current,0,104000.35
14189,2024-01-03,Current,0,82076.06
4535,2024-09-12,Current,0,68974.82
5215,2022-12-12,Current,0,26508.63
3499,2023-11-06,Late 60,85,80038.59
23116,2025-03-28,Current,0,205066.08
25130,2022-07-19,Current,0,138588.76
20543,2025-05-07,Current,0,28864.03
21464,2023-03-06,Current,0,326291.46
10126,2025-03-09,Late 30,31,51646.04
7029,2024-01-16,Current,0,719549.24
23590,2023-10-26,Current,0,237518.8
10458,2023-08-02,Current,0,35304.49
7062,2024-06-10,Current,0,440965.43
23135,2025-06-08,Default,145,866130.18
9383,2024-06-22,Current,0,669167.11
15451,2022-10-19,Current,0,33487.41
19532,2023-08-12,Current,0,34038.17
22364,2024-04-17,Late 30,43,379572.15
6472,2022-09-18,Current,0,482659.53
13242,2023-08-19,Current,0,624074.09
11129,2025-03-29,Current,0,255508.45
20050,2024-06-06,Late 60,70,35445.22
12410,2023-05-30,Current,0,7700.79
22986,2023-10-21,Current,0,257106.78
16308,2025-05-27,Late 30,49,29126.95
3996,2023-08-29,Late 30,37,217674.91
21286,2023-05-14,Current,0,67256.14
19466,2024-07-02,Current,0,238656.09
24852,2023-02-13,Current,0,168494.69
23096,2023-02-27,Late 30,54,79192.67
16551,2023-11-29,Late 30,47,63131.66
4558,2024-01-25,Current,0,432460.43
14739,2024-01-09,Current,0,133296.45
21503,2023-09-04,Current,0,97087.91
15003,2022-09-01,Current,0,596592.48
20997,2022-09-19,Current,0,229850.63
17467,2024-03-20,Current,0,84353.6
4802,2024-04-14,Current,0,385493.66
13585,2023-08-14,Current,0,53513.89
24357,2025-06-26,Current,0,42000.7
9572,2022-11-08,Current,0,80803.2
15473,2024-12-09,Late 30,57,749634.86
4354,2023-01-01,Current,0,285303.57
12274,2022-05-08,Current,0,155002.98
21266,2024-10-11,Current,0,50659.9
15238,2024-08-23,Current,0,348805.36
5772,2024-08-08,Current,0,655899.77
24696,2024-04-20,Current,0,355920.25
3755,2024-09-28,Current,0,11348.06
12021,2024-08-26,Current,0,644815.41
22601,2025-05-26,Current,0,150759.74
22900,2023-11-29,Current,0,105835.22
12139,2023-04-02,Current,0,420241.0
10749,2024-12-29,Current,0,639228.52
17459,2023-01-07,Current,0,599953.57
17256,2022-08-29,Current,0,29067.64
10623,2025-07-01,Current,0,141652.19
23145,2023-12-21,Current,0,189196.96
2295,2023-02-28,Current,0,58045.34
9760,2023-05-15,Current,0,636124.47
10102,2024-08-05,Current,0,147789.49
2291,2024-08-26,Late 30,45,76636.55
16910,2024-02-11,Current,0,107200.01
4542,2023-09-24,Current,0,556517.6
14344,2025-02-15,Current,0,767555.11
3016,2023-03-20,Current,0,225526.54
13784,2024-02-21,Current,0,436675.49
21831,2023-01-18,Current,0,170238.75
7060,2023-09-20,Current,0,246623.8
12837,2024-07-02,Current,0,571241.76
5599,2023-08-07,Current,0,123168.52
4877,2024-06-10,Current,0,397953.08
5973,2022-09-19,Current,0,134628.48
9196,2023-10-12,Current,0,372718.85
15764,2025-02-05,Current,0,145397.71
24599,2024-06-09,Current,0,10155.81
17465,2023-11-07,Current,0,43714.46
16827,2024-06-17,Current,0,596954.28
2987,2023-10-24,Late 30,32,177434.88
9942,2024-10-30,Current,0,401629.82
21144,2024-04-29,Current,0,200876.2
22941,2024-01-24,Current,0,691734.49
14799,2024-08-26,Default,157,326347.52
6441,2023-12-29,Current,0,269060.31
3372,2024-04-04,Current,0,605479.53
4373,2023-05-08,Current,0,680610.06
21622,2022-04-26,Current,0,74242.29
18623,2024-12-25,Current,0,141595.65
12463,2024-02-16,Current,0,88586.86
2922,2023-02-09,Current,0,184184.19
8650,2025-02-17,Current,0,400129.59
14988,2023-11-07,Current,0,99877.45
13460,2023-07-29,Current,0,682064.24
1916,2022-10-15,Current,0,488116.65
21436,2024-04-15,Current,0,586301.85
7839,2023-12-01,Late 60,87,131855.8
15659,2024-02-14,Current,0,112784.41
22467,2024-05-20,Current,0,611695.33
15838,2024-03-13,Current,0,779373.96
24031,2023-04-06,Current,0,70396.36
2051,2024-04-09,Current,0,298979.71
8379,2023-06-06,Current,0,128730.61
4310,2024-06-12,Current,0,13075.68
19213,2024-01-07,Current,0,122653.98
15273,2023-07-12,Current,0,414974.93
11930,2024-09-18,Late 60,63,291075.94
8742,2023-08-09,Current,0,195147.73
6973,2025-03-13,Current,0,133676.82
12863,2022-05-18,Current,0,189433.88
5057,2024-03-05,Current,0,94023.05
6225,2023-10-19,Current,0,405373.1
25132,2023-11-18,Default,97,117699.2
6701,2024-08-20,Current,0,379264.58
15256,2023-06-11,Current,0,52461.27
17604,2023-05-01,Current,0,313110.55
16553,2025-04-24,Late 60,83,518327.66
16708,2024-06-08,Current,0,630439.87
12756,2024-06-03,Current,0,216516.18
23774,2024-12-30,Current,0,505135.31
17899,2024-10-18,Current,0,598418.54
25337,2023-02-27,Late 30,46,446829.38
12167,2023-10-23,Current,0,80640.62
2107,2024-04-16,Current,0,186869.96
12611,2024-08-25,Current,0,35328.57
15673,2024-04-06,Late 30,40,716944.03
12046,2024-01-25,Late 30,39,351477.95
8661,2023-04-02,Current,0,198772.65
17435,2023-06-30,Late 30,34,111637.21
23104,2023-09-12,Current,0,53275.33
11467,2023-10-02,Late 30,40,566781.87
3110,2022-10-03,Current,0,22249.65
8217,2024-05-13,Current,0,20045.58
17834,2023-05-08,Current,0,279521.65
2626,2024-08-31,Late 60,82,361985.72
4128,2024-09-04,Current,0,73728.43
17892,2023-10-06,Late 30,44,122370.93
20508,2023-12-26,Current,0,752999.36
22476,2022-06-30,Current,0,237969.4
9094,2023-11-23,Current,0,688817.59
15975,2024-10-04,Late 30,41,78875.71
13088,2023-11-19,Late 30,38,323583.49
12622,2023-07-03,Current,0,163658.3
7225,2022-08-18,Late 60,84,386456.17
2565,2024-01-25,Current,0,192889.06
11128,2025-04-08,Current,0,515436.38
1381,2024-06-18,Current,0,333450.93
3938,2023-05-14,Current,0,515783.97
24940,2023-01-02,Current,0,228028.16
21035,2023-02-26,Late 60,63,48166.34
16933,2023-09-06,Current,0,455380.8
8296,2024-07-07,Current,0,424574.61
4306,2024-01-18,Current,0,217503.67
9911,2024-05-05,Current,0,566537.14
5187,2022-06-09,Current,0,150513.21
12107,2023-06-20,Current,0,86347.56
13220,2024-07-15,Current,0,892698.14
18774,2024-02-16,Current,0,380952.28
17042,2024-01-23,Current,0,310898.86
18027,2023-11-03,Current,0,199896.55
10644,2025-03-24,Current,0,490850.97
15364,2023-10-01,Current,0,98943.44
16621,2024-10-23,Current,0,86324.0
22569,2023-01-20,Current,0,102456.48
16464,2022-08-22,Current,0,82383.3
23497,2023-01-04,Current,0,48623.7
15364,2024-01-07,Current,0,19246.76
16053,2024-05-25,Current,0,104047.09
23481,2024-09-30,Current,0,470282.9
19943,2024-08-10,Current,0,580834.9
2044,2024-08-14,Current,0,318793.45
15632,2023-04-05,Current,0,383006.3
24911,2024-09-08,Late 30,42,289234.71
21917,2024-09-07,Current,0,481549.66
12224,2023-09-06,Late 30,32,639960.24
8349,2024-05-01,Current,0,416464.01
13426,2024-06-26,Current,0,245172.78
16519,2024-09-29,Current,0,502266.52
14255,2025-07-20,Current,0,81551.37
2796,2024-02-13,Current,0,385212.03
15600,2023-12-30,Late 30,41,78610.96
22007,2022-10-19,Current,0,146804.07
24372,2023-01-06,Current,0,191081.96
15794,2024-12-22,Current,0,724603.71
5466,2025-09-16,Late 60,67,160723.41
19352,2022-07-10,Late 30,30,706218.6
6169,2024-01-22,Current,0,209913.68
11107,2025-03-05,Current,0,600456.7
20695,2025-07-17,Current,0,16043.9
3151,2023-06-01,Current,0,214438.06
15454,2023-11-17,Current,0,624660.54
4070,2023-12-09,Current,0,363988.65
8052,2023-10-30,Current,0,17324.29
6429,2024-02-13,Current,0,184156.7
6099,2023-10-12,Current,0,241665.78
25941,2023-06-18,Current,0,335319.2
3310,2024-04-23,Current,0,162270.1
12558,2025-07-25,Current,0,17245.25
12939,2024-03-15,Current,0,390536.28
14006,2023-04-12,Late 30,43,15501.42
6530,2024-06-20,Current,0,287872.84
15740,2023-04-18,Current,0,11328.67
13862,2024-06-12,Current,0,112070.31
8484,2023-10-31,Current,0,288255.68
11733,2022-07-26,Current,0,577847.78
18758,2023-12-16,Current,0,525009.77
8797,2024-10-17,Current,0,250235.26
10201,2024-01-31,Current,0,46138.8
9107,2024-07-15,Current,0,112273.94
15578,2024-06-23,Current,0,435797.77
9391,2025-06-11,Current,0,150307.9
17745,2023-09-17,Current,0,17803.48
4705,2024-03-27,Current,0,694827.58
2881,2024-01-18,Late 30,45,15526.89
13713,2022-12-21,Default,111,118917.6
10161,2023-06-10,Current,0,467494.73
19391,2025-08-20,Late 30,54,141562.09
3482,2024-12-29,Current,0,194827.31
11468,2022-05-17,Current,0,56897.13
16236,2022-12-19,Current,0,617910.59
6937,2025-05-27,Current,0,8731.96
14777,2022-12-18,Current,0,334691.58
24361,2024-10-23,Current,0,66279.75
13786,2024-11-30,Late 30,43,406022.35
15047,2024-08-10,Current,0,265476.54
5599,2024-09-08,Current,0,750091.89
4980,2024-04-22,Current,0,339675.35
20229,2024-11-20,Current,0,227148.3
5416,2024-06-01,Late 30,52,20412.13
25357,2023-08-02,Current,0,45351.47
25805,2023-06-19,Current,0,248766.65
19777,2024-02-20,Current,0,780162.48
19892,2024-06-30,Current,0,164122.67
6795,2024-11-12,Current,0,21667.69
5777,2025-04-06,Current,0,56641.48
5132,2024-09-12,Current,0,232891.31
11212,2024-07-20,Current,0,125635.79
17676,2025-05-12,Current,0,442956.4
21630,2023-03-05,Current,0,253837.9
17458,2024-06-04,Current,0,94591.08
13860,2023-08-02,Current,0,71093.94
1403,2022-11-28,Late 30,38,118297.49
17500,2023-06-14,Current,0,163336.01
1394,2023-12-29,Current,0,534541.98
23544,2023-09-25,Current,0,132622.74
9978,2023-03-11,Current,0,526770.34
14490,2022-05-15,Current,0,120616.96
1103,2024-02-09,Default,100,259528.23
17652,2024-12-08,Late 30,37,742800.17
23208,2023-08-25,Current,0,234228.04
20959,2025-01-08,Current,0,305722.54
16590,2024-10-07,Current,0,591217.11
4019,2022-09-27,Current,0,508305.26
24152,2024-05-12,Current,0,114354.58
12373,2023-10-05,Current,0,586651.02
6715,2024-06-22,Current,0,314989.98
23501,2024-02-04,Current,0,291939.99
6428,2024-07-29,Current,0,288897.32
18352,2025-07-03,Current,0,65672.96
21073,2025-06-10,Current,0,741647.95
3344,2023-06-07,Current,0,249527.32
16228,2024-01-14,Current,0,96627.89
20039,2023-07-06,Current,0,292537.21
16931,2023-03-23,Current,0,228917.74
19684,2023-12-22,Current,0,235522.72
4004,2023-10-18,Late 60,86,438224.49
8947,2024-04-27,Current,0,237844.46
20604,2023-02-18,Current,0,123905.53
20278,2025-08-03,Current,0,438090.58
22449,2023-12-26,Current,0,222212.24
23508,2024-12-17,Current,0,166500.01
16588,2024-08-22,Late 60,80,39078.87
18460,2022-11-15,Current,0,103061.53
1409,2023-01-31,Current,0,34672.77
15204,2024-06-25,Current,0,185851.96
25432,2023-06-03,Current,0,659305.4
22243,2023-11-10,Current,0,122321.88
8461,2023-06-17,Current,0,296636.62
14131,2024-09-04,Current,0,96161.22
10890,2023-07-13,Current,0,3084.86
3300,2023-08-19,Current,0,786045.28
7418,2024-05-08,Late 60,61,404349.07
14625,2025-06-19,Late 30,55,463823.85
18456,2022-05-12,Current,0,540063.02
17815,2022-04-19,Late 30,31,331000.1
11568,2024-04-09,Current,0,228361.86
6040,2023-12-20,Current,0,193108.96
5916,2024-11-04,Current,0,197164.74
6143,2024-01-16,Current,0,326780.23
11174,2024-07-05,Late 60,86,33693.7
20005,2023-02-20,Current,0,483560.79
3029,2022-12-20,Current,0,126602.46
24851,2023-01-07,Current,0,188062.83
15843,2024-07-16,Current,0,134590.47
