application_id,customer_id,credit_score,ltv_ratio,loan_amount,tier,interest_rate,origination_date
1451,10175,627,0.8679,597729.88,D,6.98,2023-02-08
1452,854,718,0.6385,750883.78,A,5.95,2022-08-24
1453,4147,613,0.9352,286477.83,A,13.19,2022-12-30
1454,11929,789,0.5107,947152.7,D,11.34,2022-05-24
1455,3770,598,0.7165,371170.21,A,6.55,2023-07-31
1456,575,775,0.6216,439634.96,C,11.36,2023-09-18
1457,11454,694,0.8329,417028.63,B,13.84,2022-04-17
1458,1149,654,0.8624,120226.38,A,13.45,2022-06-05
1459,6294,729,0.8701,124751.96,A,12.67,2023-04-19
1460,6458,615,0.6336,797318.23,B,14.96,2023-05-19
1461,7510,821,0.6234,387510.09,C,5.03,2023-04-24
1462,9908,730,0.8046,223827.72,C,11.99,2023-04-25
1463,4778,642,0.9177,710623.43,A,6.53,2022-02-07
1464,3855,733,0.6144,960143.31,C,14.18,2022-08-17
1465,2492,767,0.9098,937434.38,B,3.97,2023-10-24
1466,10853,802,0.7662,726173.0,B,11.01,2023-10-11
1467,3125,672,0.8321,199706.27,A,5.42,2023-06-21
1468,5692,584,0.698,162551.82,B,14.89,2023-07-02
1469,3052,745,0.8631,872296.4,A,9.24,2023-03-07
1470,5,604,0.9367,963186.12,B,9.4,2023-04-06
1471,5223,677,0.5768,626095.52,A,9.33,2023-11-01
1472,5316,847,0.6735,902242.06,A,12.11,2022-02-06
1473,4870,729,0.8881,816741.05,A,14.66,2023-12-18
1474,877,831,0.5795,162472.65,B,14.53,2022-02-14
1475,9184,663,0.6858,230739.96,A,5.8,2023-05-28
1476,7028,751,0.5748,77081.59,C,9.7,2022-12-31
1477,4143,800,0.7918,479316.34,A,9.55,2023-02-01
1478,6967,688,0.6072,330708.72,B,4.49,2023-10-23
1479,7080,606,0.6714,431785.56,A,11.37,2022-10-23
1480,7988,825,0.721,18577.31,C,12.11,2023-01-06
1481,6800,634,0.6337,724031.57,B,13.43,2022-05-09
1482,4466,712,0.806,208565.97,D,11.83,2022-01-21
1483,636,631,0.5501,374583.25,B,4.42,2023-04-05
1484,1694,832,0.8959,408352.03,D,14.03,2023-06-05
1485,9875,848,0.7166,75581.9,C,5.53,2022-06-29
1486,4753,658,0.7578,371859.62,B,10.31,2022-06-24
1487,8312,597,0.78,900848.43,A,10.74,2023-07-02
1488,831,837,0.5269,894271.43,A,4.82,2022-08-26
1489,11868,686,0.8406,34344.01,A,7.12,2023-01-28
1490,5178,626,0.9257,39491.84,D,6.6,2023-01-19
1491,9562,825,0.734,598026.02,A,11.52,2023-03-02
1492,8933,668,0.6759,212774.75,C,10.5,2023-12-02
1493,8309,782,0.8532,899526.2,B,8.07,2023-12-27
1494,5950,819,0.8242,488025.67,A,4.98,2023-08-02
1495,2839,847,0.7929,332535.08,A,11.87,2023-10-04
1496,1151,592,0.9344,953744.15,A,14.27,2022-12-18
1497,7561,716,0.7618,324748.85,A,9.92,2023-09-25
1498,1932,752,0.6118,327620.25,C,13.94,2022-11-12
1499,9205,809,0.5111,141766.17,A,12.73,2022-05-18
1500,1665,777,0.7041,230029.54,B,14.4,2023-09-03
1501,1082,822,0.7935,762885.78,C,7.07,2023-05-17
1502,513,622,0.5775,762148.34,D,10.59,2022-05-03
1503,11042,658,0.5116,392732.89,D,5.74,2022-12-29
1504,7806,811,0.9091,355881.37,A,11.86,2022-05-12
1505,5238,680,0.6359,424210.68,C,14.81,2023-04-30
1506,560,741,0.7097,307828.52,C,6.86,2023-05-04
1507,3673,723,0.541,611716.38,A,3.79,2023-02-10
1508,7405,688,0.6717,838216.64,C,14.68,2022-06-26
1509,3344,812,0.6907,19279.88,B,3.37,2023-02-19
1510,4071,690,0.9062,936647.0,A,7.37,2022-10-25
1511,9663,811,0.8895,126773.84,D,9.72,2023-07-26
1512,581,817,0.5851,900709.06,A,12.38,2023-11-03
1513,7005,776,0.7502,241221.73,A,5.6,2023-02-22
1514,10487,665,0.8291,917862.27,A,3.65,2023-08-10
1515,8131,620,0.6313,789457.77,B,11.36,2022-05-25
1516,3148,627,0.6775,276477.64,A,4.17,2023-04-30
1517,4250,656,0.9432,37993.55,B,5.93,2022-05-28
1518,1680,757,0.8419,718684.78,C,6.21,2022-03-05
1519,3507,836,0.6967,823545.12,D,13.05,2023-07-14
1520,7254,696,0.7403,682966.45,A,9.95,2022-12-21
1521,2745,598,0.7816,387849.64,D,8.42,2023-12-05
1522,11549,638,0.7245,136118.22,D,3.31,2022-09-26
1523,12238,775,0.6852,353578.23,B,9.1,2023-02-13
1524,9436,686,0.6617,275898.13,A,11.55,2023-04-09
1525,5189,613,0.576,725858.81,C,14.72,2022-03-15
1526,11311,830,0.9381,167767.31,A,8.79,2022-08-13
1527,2142,705,0.5411,821347.16,B,9.68,2023-05-05
1528,11252,685,0.7705,615823.09,B,6.86,2022-10-22
1529,11152,759,0.9318,487742.98,D,12.79,2023-11-17
1530,10458,689,0.6687,366629.82,B,9.48,2023-08-30
1531,6618,807,0.6136,512418.72,A,7.51,2022-05-23
1532,2480,700,0.93,544747.42,C,4.4,2022-01-09
1533,6485,686,0.8608,244615.06,B,13.7,2022-08-29
1534,9828,710,0.7948,988867.02,C,12.62,2022-10-29
1535,7422,602,0.7754,910452.18,B,5.49,2022-08-21
1536,9950,724,0.6621,396889.98,A,13.5,2022-04-12
1537,4453,733,0.7886,261481.37,A,9.69,2022-12-27
1538,10263,686,0.8263,313974.92,B,12.25,2022-05-08
1539,5882,725,0.5143,980366.13,A,10.82,2022-03-29
1540,6666,831,0.553,412993.91,A,3.84,2022-05-20
1541,2850,649,0.6418,912810.8,A,5.98,2022-12-31
1542,11444,610,0.6454,68433.45,A,8.07,2022-11-20
1543,7391,672,0.9052,779028.39,D,4.34,2022-12-19
1544,6906,716,0.808,764504.68,B,7.47,2022-05-09
1545,11923,742,0.6681,654476.73,D,3.43,2022-04-11
1546,2490,660,0.8641,129907.08,C,13.6,2022-08-31
1547,9824,655,0.6454,981585.28,B,3.52,2022-07-02
1548,11009,642,0.9458,220651.77,A,9.58,2023-03-09
1549,9208,679,0.8517,712614.96,A,11.27,2023-04-13
1550,9541,627,0.8638,753961.44,A,6.51,2023-05-27
1551,4612,653,0.6174,762319.73,C,3.03,2022-02-18
1552,11280,771,0.5653,827744.96,A,9.65,2022-07-09
1553,2840,609,0.6753,989232.84,B,8.58,2022-07-31
1554,8528,736,0.6504,105030.2,B,5.24,2023-12-04
1555,5879,845,0.8464,477467.26,A,4.11,2022-11-20
1556,9088,835,0.5784,975092.13,B,12.57,2023-01-02
1557,6304,618,0.7374,883264.46,A,5.34,2022-12-29
1558,11739,634,0.7827,990714.18,C,8.1,2022-07-19
1559,852,607,0.6733,586610.21,A,12.45,2023-04-10
1560,1688,697,0.5903,676120.87,C,13.98,2023-05-27
1561,10124,788,0.9031,271165.32,A,7.78,2023-07-13
1562,6834,654,0.5625,463746.87,C,8.59,2022-04-12
1563,11939,644,0.6367,30739.32,A,11.53,2022-09-20
1564,2428,679,0.8405,722523.59,D,4.84,2023-10-12
1565,9761,625,0.7724,926618.6,C,13.08,2023-08-06
1566,4001,735,0.8288,121027.79,A,6.26,2023-11-21
1567,5053,819,0.8639,459834.15,C,7.99,2022-09-17
1568,2739,838,0.9029,626935.67,A,14.26,2022-10-07
1569,11691,715,0.6371,635856.45,B,14.64,2023-10-23
1570,5733,777,0.7134,313466.35,C,8.2,2023-02-26
1571,5388,766,0.8097,29586.81,A,6.23,2022-01-29
1572,8003,695,0.8576,888937.06,A,4.65,2023-03-15
1573,5537,637,0.76,100859.29,C,4.87,2023-12-24
1574,3914,649,0.7312,185902.94,A,9.12,2023-02-26
1575,1067,672,0.8113,963159.4,B,11.23,2022-06-24
1576,7724,808,0.6719,505369.54,C,7.35,2023-01-31
1577,4381,716,0.9022,875296.56,A,5.87,2023-02-05
1578,10637,684,0.5955,897976.1,A,3.04,2023-02-14
1579,4108,596,0.8978,989548.85,C,6.49,2022-10-28
1580,5727,633,0.7896,50294.38,A,10.56,2022-08-01
1581,3374,691,0.7703,62470.19,C,11.89,2023-02-14
1582,12162,751,0.7115,198814.86,C,12.78,2022-01-21
1583,10739,723,0.5696,659834.32,C,9.27,2023-03-02
1584,8946,664,0.8892,269346.24,A,14.07,2023-01-08
1585,2083,591,0.5236,500668.74,C,12.47,2022-03-26
1586,10967,831,0.6215,788493.89,B,12.44,2022-03-19
1587,11089,795,0.5494,193933.88,C,3.21,2022-10-18
1588,12378,705,0.5481,293025.72,C,3.59,2023-09-22
1589,8968,677,0.6757,730250.38,B,12.18,2023-02-01
1590,6749,607,0.5722,17609.01,D,6.64,2023-01-03
1591,9818,845,0.7616,759806.63,A,6.39,2023-11-29
1592,11262,631,0.7822,679515.38,D,6.55,2022-04-18
1593,418,722,0.8969,138290.21,A,12.02,2023-05-27
1594,8307,711,0.6349,251419.59,C,11.13,2022-06-25
1595,8809,786,0.6391,25250.27,A,3.59,2022-07-01
1596,3975,641,0.6109,585599.11,A,12.5,2022-03-06
1597,3268,711,0.8518,403122.42,B,8.25,2022-03-13
1598,826,620,0.6926,429198.83,B,11.88,2023-07-11
1599,7669,780,0.7486,112153.09,B,14.36,2022-02-04
1600,5746,678,0.6686,358786.15,B,10.64,2022-08-18
1601,9709,626,0.5706,919808.23,A,11.19,2022-02-02
1602,11339,716,0.5461,74088.95,A,7.08,2023-02-10
1603,413,709,0.8907,975208.54,C,10.46,2023-11-17
1604,7544,774,0.6195,849529.54,D,11.6,2022-01-07
1605,7588,696,0.9237,210959.99,C,6.13,2022-07-09
1606,729,648,0.9263,708367.68,D,6.97,2022-06-20
1607,11541,607,0.7155,100037.09,A,4.08,2022-08-11
1608,7165,593,0.9314,168069.07,D,12.19,2022-09-07
1609,11001,625,0.5128,493081.58,A,10.54,2022-04-07
1610,8868,595,0.5412,406451.51,B,7.61,2023-03-14
1611,11658,788,0.6095,816878.44,D,9.4,2022-03-20
1612,5989,737,0.5941,939862.42,B,11.13,2023-05-06
1613,2505,806,0.6137,943387.25,A,5.2,2022-04-26
1614,2968,820,0.7035,155532.88,C,11.13,2022-03-16
1615,2787,637,0.5283,689365.8,C,10.54,2022-10-06
1616,1123,709,0.7499,575079.06,A,10.77,2023-03-01
1617,4080,796,0.6393,376528.02,B,6.9,2022-11-23
1618,1572,593,0.5322,994880.23,D,4.81,2022-09-12
1619,5074,822,0.8389,461484.69,B,7.69,2022-02-16
1620,5105,724,0.794,668678.03,B,4.13,2022-02-26
1621,2144,682,0.857,507813.29,B,4.96,2023-04-21
1622,9880,796,0.9227,111874.9,B,9.65,2022-07-13
1623,6807,643,0.7636,149689.23,A,14.1,2023-03-21
1624,7358,737,0.854,752641.83,A,5.67,2023-02-12
1625,12325,741,0.5896,803667.02,A,9.44,2022-10-30
1626,12044,597,0.6847,370179.93,A,4.9,2023-11-16
1627,3441,795,0.7385,76289.56,D,9.44,2023-03-19
1628,3767,628,0.7435,957435.37,A,12.05,2023-08-31
1629,5645,635,0.8233,502101.67,A,12.75,2023-07-01
1630,10519,637,0.8582,142806.84,C,11.4,2022-05-04
1631,2915,734,0.8001,206475.21,A,5.43,2023-09-30
1632,4969,634,0.5213,54906.58,C,8.4,2022-03-06
1633,5918,598,0.658,712757.32,B,12.81,2022-05-31
1634,12145,730,0.7576,707053.15,B,11.83,2022-03-21
1635,8788,687,0.7285,606479.36,C,12.63,2023-02-20
1636,729,626,0.5202,550837.28,A,4.14,2022-06-12
1637,1366,786,0.9413,387675.98,A,11.73,2023-05-23
1638,4493,707,0.9302,951127.25,B,8.32,2023-03-01
1639,699,764,0.8482,802516.02,B,7.28,2022-09-21
1640,7187,637,0.5249,908545.51,A,4.94,2022-05-20
1641,396,722,0.6936,318542.7,C,5.86,2022-12-22
1642,7401,676,0.6844,978500.85,A,10.2,2023-01-18
1643,8083,626,0.7511,173696.8,A,11.43,2022-04-04
1644,4172,770,0.5252,65709.81,A,9.54,2022-08-16
1645,4361,719,0.6906,326642.05,B,14.58,2022-10-19
1646,2503,682,0.841,209274.04,A,5.24,2023-03-08
1647,10012,810,0.9491,522348.29,A,9.89,2023-05-14
1648,718,628,0.7679,356697.27,B,11.91,2023-01-25
1649,2783,691,0.9233,180028.65,C,5.88,2023-12-26
1650,4947,666,0.9493,845815.74,A,3.52,2023-01-10
1651,11770,831,0.6957,512890.82,A,5.86,2023-12-18
1652,5487,653,0.8009,118434.64,C,3.08,2023-03-06
1653,8336,626,0.5959,84579.79,C,8.5,2022-03-17
1654,4981,655,0.714,389348.65,A,3.53,2022-02-24
1655,11333,675,0.5353,908903.08,B,12.02,2022-10-14
1656,7267,610,0.5131,512919.9,B,13.81,2022-08-09
1657,4492,601,0.9018,147744.04,C,6.85,2022-06-03
1658,7193,596,0.8863,254165.95,A,10.05,2022-11-19
1659,11131,791,0.6404,58985.09,A,12.91,2023-01-14
1660,5589,727,0.7056,833521.88,A,6.15,2022-12-30
1661,7652,814,0.7221,946591.75,A,11.48,2023-10-02
1662,3637,666,0.7343,87035.67,B,13.74,2023-09-26
1663,11415,617,0.5606,181251.18,B,11.24,2023-09-08
1664,1168,632,0.8488,179358.21,A,11.16,2023-01-02
1665,10809,607,0.6565,805669.14,A,4.28,2023-06-05
1666,1063,656,0.5143,840879.58,C,4.9,2022-05-15
1667,2157,779,0.8045,425080.95,A,10.03,2023-09-23
1668,7861,752,0.8734,969637.01,C,5.28,2022-01-15
1669,5162,629,0.9132,266881.99,D,8.61,2023-08-06
1670,5306,756,0.8035,529869.01,C,13.44,2023-09-08
1671,11175,806,0.5861,996325.59,D,14.41,2022-05-07
1672,6542,706,0.7654,828832.8,A,7.95,2023-01-27
1673,11487,600,0.9103,492312.82,B,4.81,2023-04-24
1674,4730,778,0.6578,117440.35,B,13.96,2022-02-08
1675,9349,768,0.929,905308.51,A,8.61,2023-01-30
1676,7331,731,0.544,546704.56,A,6.48,2022-05-01
1677,5335,739,0.8276,315263.98,C,14.92,2022-07-23
1678,8925,675,0.554,456706.58,C,13.79,2023-08-16
1679,4331,654,0.8595,317818.94,B,8.18,2022-08-04
1680,8011,661,0.5439,555544.94,D,3.61,2022-11-24
1681,6802,707,0.6466,280206.44,C,10.01,2023-01-19
1682,4847,712,0.8496,451523.73,B,11.6,2023-05-23
1683,6732,718,0.7071,431997.66,D,3.06,2023-03-19
1684,7242,825,0.8972,619908.51,B,6.97,2023-09-05
1685,954,691,0.6808,24024.36,C,4.13,2022-07-22
1686,2540,782,0.9477,602763.69,B,13.55,2023-04-12
1687,7057,749,0.5084,597182.64,C,3.5,2022-06-05
1688,11517,666,0.8132,398365.4,B,14.4,2022-08-03
1689,11494,698,0.9121,254430.4,B,3.42,2022-10-25
1690,1543,677,0.7412,840858.81,A,3.41,2022-06-24
1691,5294,819,0.9448,351335.59,B,8.21,2022-04-03
1692,1192,717,0.8186,318612.13,C,7.24,2022-09-23
1693,6314,661,0.6933,468535.3,C,3.59,2023-06-27
1694,11186,815,0.7319,285209.96,C,12.5,2022-08-31
1695,6939,715,0.8949,832455.71,A,3.79,2023-07-24
1696,2682,582,0.9309,569298.61,D,3.73,2022-07-31
1697,9410,638,0.7501,756835.32,A,8.83,2023-12-16
1698,1541,695,0.6382,747928.44,C,7.19,2022-09-18
1699,6173,710,0.6077,790325.24,C,4.7,2023-06-02
1700,11429,780,0.7147,870513.79,C,4.47,2022-07-10
1701,5542,677,0.6334,920269.32,C,14.64,2023-11-26
1702,10579,795,0.6894,389772.97,A,10.72,2023-12-24
1703,11912,703,0.8755,449280.34,A,5.51,2023-11-21
1704,9581,652,0.7124,59558.31,B,6.85,2022-03-02
1705,10049,709,0.7884,926449.31,B,10.94,2023-08-22
1706,1366,606,0.5405,591273.76,C,4.05,2023-11-26
1707,8692,744,0.843,715191.33,A,7.29,2022-09-28
1708,9873,647,0.7173,441645.2,C,3.34,2022-06-12
1709,8703,593,0.6624,479109.44,B,10.27,2023-07-30
1710,7495,677,0.7749,547744.69,C,13.25,2023-11-04
1711,4313,826,0.5459,797403.21,A,13.83,2022-02-16
1712,1325,691,0.6863,616838.91,C,10.74,2023-08-18
1713,9348,786,0.8649,813098.22,A,12.71,2022-01-15
1714,10020,812,0.6179,224519.18,A,12.14,2022-04-26
1715,3142,640,0.9113,213780.47,C,3.25,2023-10-20
1716,7420,664,0.7716,214745.46,C,5.05,2023-12-23
1717,3487,762,0.7434,14795.41,A,3.79,2022-01-03
1718,1811,818,0.6798,187273.01,B,6.36,2023-05-29
1719,6589,829,0.8339,127559.44,A,4.01,2023-04-02
1720,2924,650,0.754,459216.82,C,9.11,2023-01-08
1721,5302,807,0.8584,135968.31,C,5.3,2023-03-03
1722,10407,664,0.6493,421693.17,B,5.05,2023-03-05
1723,4187,850,0.8159,999508.08,B,14.81,2023-07-10
1724,8906,815,0.9245,508333.38,A,13.98,2023-11-09
1725,5978,618,0.626,925400.7,D,5.39,2023-09-09
1726,11795,785,0.9415,704889.19,A,5.48,2022-12-30
1727,12327,762,0.6847,895377.52,C,11.8,2022-01-17
1728,11715,766,0.5173,629324.87,A,10.87,2023-12-15
1729,4269,712,0.661,811993.6,A,6.63,2023-07-16
1730,4749,609,0.5673,309772.36,B,13.39,2022-11-14
1731,4850,834,0.6369,378189.82,A,4.46,2022-09-23
1732,9436,722,0.5432,960657.21,A,12.3,2022-01-24
1733,3710,682,0.5802,274858.46,B,13.88,2023-12-22
1734,9274,653,0.557,427158.3,B,4.81,2023-09-10
1735,6620,634,0.5196,654647.21,C,9.69,2022-07-07
1736,8648,815,0.6333,398479.16,C,3.68,2023-02-07
1737,9087,639,0.9234,30735.59,A,12.72,2023-04-08
1738,9577,603,0.9272,794308.1,A,11.73,2023-10-13
1739,10151,601,0.881,342292.58,A,8.63,2022-12-30
1740,3073,611,0.5055,235388.13,A,6.5,2023-05-09
1741,6531,582,0.5127,510510.05,D,5.15,2023-12-21
1742,10189,649,0.5047,18348.21,A,11.68,2023-11-20
1743,12478,739,0.665,865254.25,B,11.32,2023-12-04
1744,505,667,0.9411,268736.46,D,9.25,2022-04-15
1745,1215,638,0.9036,923519.34,B,4.7,2023-03-27
1746,1532,831,0.6127,680979.18,A,3.62,2022-01-17
1747,11633,798,0.6846,553162.34,D,3.4,2023-06-30
1748,7577,780,0.871,808192.88,A,13.59,2023-04-09
1749,824,656,0.8414,993323.91,A,4.48,2022-08-01
1750,929,834,0.5597,258696.92,C,8.84,2023-03-06
1751,5030,826,0.5485,361545.15,B,12.9,2022-04-25
1752,134,849,0.7447,489580.31,C,8.53,2022-03-29
1753,2106,718,0.546,544082.87,A,3.13,2022-12-17
1754,3628,657,0.8713,557440.92,C,12.7,2022-07-03
1755,6317,659,0.614,553482.78,A,4.13,2022-06-19
1756,1853,589,0.5847,829959.2,B,9.11,2023-10-18
1757,4911,703,0.5836,410554.63,A,12.83,2023-11-09
1758,4176,765,0.5204,20861.5,A,9.84,2023-02-14
1759,11126,613,0.7888,876936.72,A,5.39,2022-01-22
1760,11477,700,0.574,665629.66,D,4.5,2023-02-12
1761,12491,659,0.605,197586.71,C,14.83,2022-03-03
1762,11004,785,0.8381,39304.89,A,5.98,2023-03-25
1763,5349,632,0.5259,322622.06,A,3.17,2023-02-18
1764,9443,735,0.5912,133203.26,A,7.47,2023-10-15
1765,11705,714,0.5672,897857.25,A,11.81,2023-03-12
1766,6191,677,0.5022,285087.68,A,7.98,2022-09-25
1767,1257,820,0.7427,708609.43,C,4.9,2022-12-21
1768,3377,624,0.5855,661409.27,A,5.33,2023-07-30
1769,5646,778,0.7848,716835.18,A,11.61,2022-08-30
1770,3487,693,0.7258,534741.84,B,14.21,2023-05-04
1771,3585,820,0.8005,732383.97,B,6.22,2022-01-01
1772,9589,735,0.9417,517268.19,C,14.14,2023-10-17
1773,11830,623,0.5989,383831.09,A,4.54,2022-04-07
1774,8054,659,0.7996,859856.75,A,4.11,2022-03-01
1775,3331,717,0.8751,464138.94,C,5.04,2023-05-13
1776,2704,730,0.9308,572356.72,B,7.71,2022-05-02
1777,8663,821,0.7801,470355.28,A,9.42,2023-10-17
1778,8121,722,0.5589,777743.67,A,5.76,2022-05-21
1779,7115,629,0.5242,544356.5,B,3.98,2023-11-21
1780,1354,841,0.6253,476071.29,C,11.83,2023-01-19
1781,10976,740,0.9177,265247.1,B,6.52,2023-02-05
1782,11024,641,0.7416,912426.33,B,9.55,2023-03-29
1783,5064,634,0.7607,864538.51,B,12.17,2022-11-16
1784,8550,610,0.7748,437178.72,C,4.26,2023-07-06
1785,11212,748,0.6495,663122.21,C,9.16,2023-11-21
1786,7576,845,0.5817,513032.01,B,13.02,2022-03-31
1787,668,764,0.9294,184421.54,C,7.31,2023-08-23
1788,4469,582,0.8399,382268.84,B,9.38,2023-09-12
1789,9338,740,0.73,854685.53,A,14.28,2023-08-14
1790,6820,839,0.6695,799463.67,B,11.93,2022-08-13
1791,12378,627,0.7172,111466.38,C,7.69,2022-12-31
1792,3720,833,0.5151,84568.14,A,4.74,2022-09-24
1793,2746,653,0.6114,854981.57,B,6.27,2022-04-14
1794,7484,745,0.6128,900315.12,B,9.64,2023-06-07
1795,540,839,0.7004,301290.81,D,5.0,2022-02-19
1796,10972,583,0.6063,355793.66,C,7.28,2022-03-14
1797,4965,698,0.5835,342444.78,C,10.84,2022-03-10
1798,12329,805,0.8445,135698.7,B,14.18,2022-04-20
1799,4836,649,0.9021,747560.5,C,5.7,2023-04-19
1800,3776,761,0.5302,376385.14,A,6.05,2022-04-30
1801,6043,843,0.5943,837864.88,B,11.23,2022-09-04
1802,7103,760,0.8482,879734.06,B,4.45,2023-04-28
1803,7313,584,0.8671,913665.51,C,4.98,2023-01-09
1804,5321,776,0.7251,819762.69,A,5.1,2022-08-30
1805,6133,626,0.8127,791021.62,A,10.81,2023-06-11
1806,7892,619,0.5349,454993.06,C,8.6,2022-08-09
1807,10701,701,0.8823,36678.0,B,4.47,2023-12-27
1808,2780,714,0.8747,120941.99,B,6.28,2023-01-09
1809,925,719,0.812,535566.6,B,8.53,2022-04-13
1810,11149,732,0.9123,366425.28,C,6.71,2022-10-10
1811,1582,607,0.5214,830790.96,A,8.0,2023-04-06
1812,7715,656,0.6039,567508.49,C,14.0,2022-05-17
1813,3325,754,0.6631,107845.28,A,14.59,2022-06-29
1814,5714,628,0.5714,483745.79,A,14.91,2023-08-25
1815,7027,606,0.8667,823743.45,B,3.31,2022-06-10
1816,256,800,0.8407,864450.35,A,11.58,2023-06-13
1817,4805,701,0.848,174396.73,B,14.22,2023-11-03
1818,1839,648,0.6311,109296.76,A,13.85,2023-06-25
1819,10137,650,0.8432,393120.68,C,3.3,2022-01-26
1820,10,729,0.5554,74860.29,B,12.69,2022-07-23
1821,2872,766,0.5481,729095.92,A,8.51,2023-01-13
1822,8990,825,0.7628,453057.36,A,13.2,2022-04-26
1823,7410,775,0.5219,206240.53,A,11.59,2023-10-24
1824,7419,611,0.9224,111444.24,B,8.28,2023-04-19
1825,5125,688,0.648,928078.55,A,6.54,2023-09-01
1826,1016,580,0.7147,52629.24,C,3.01,2023-06-12
1827,10017,761,0.866,106899.61,B,9.48,2023-04-01
1828,11329,753,0.68,241893.84,B,7.79,2022-12-02
1829,2194,748,0.6938,103723.69,B,7.07,2022-01-30
1830,8416,827,0.6566,647841.34,A,8.62,2022-09-08
1831,7450,687,0.6583,226036.74,B,8.71,2022-08-23
1832,4159,843,0.7106,485130.74,A,9.92,2022-05-24
1833,3926,609,0.9257,861640.7,B,10.9,2023-04-16
1834,6971,804,0.9212,826524.32,B,4.96,2023-07-27
1835,6939,668,0.7453,154781.47,A,5.66,2023-05-29
1836,4785,813,0.7052,97843.98,C,8.48,2022-03-19
1837,4001,747,0.8637,667608.75,A,6.19,2022-09-28
1838,1634,810,0.8064,218202.14,A,12.54,2022-01-24
1839,10345,705,0.8967,783637.84,D,8.77,2022-02-05
1840,7267,640,0.8288,440143.72,A,9.42,2022-03-07
1841,8703,699,0.9286,162974.62,A,9.73,2022-02-16
1842,385,769,0.8988,974474.05,B,11.71,2022-08-28
1843,405,700,0.8849,65058.06,A,11.48,2022-12-23
1844,8176,627,0.6762,133051.34,B,11.25,2023-09-16
1845,2001,781,0.6738,813916.61,B,3.98,2022-06-15
1846,10949,638,0.8335,458158.38,A,12.02,2022-10-31
1847,9861,764,0.5377,938671.22,C,12.49,2023-12-26
1848,5990,802,0.645,121859.04,A,10.71,2023-03-11
1849,1461,590,0.9195,165413.89,C,13.23,2023-06-14
1850,7191,768,0.7025,11806.21,D,6.66,2022-12-08
1851,7141,816,0.6215,224944.58,A,3.94,2023-07-22
1852,3637,613,0.7144,660687.95,A,6.67,2022-12-23
1853,10917,714,0.6299,726097.14,B,11.64,2023-01-28
1854,4810,641,0.8457,435640.1,B,12.28,2022-11-10
1855,4179,806,0.8828,264784.65,D,10.43,2022-05-08
1856,7246,672,0.8522,719166.46,B,5.03,2023-02-15
1857,6601,695,0.5671,180883.65,C,11.81,2022-01-12
1858,5998,712,0.6512,769415.04,B,3.13,2022-12-05
1859,2049,772,0.5963,788723.78,B,3.7,2023-09-27
1860,12339,609,0.5193,446663.42,D,4.12,2023-11-08
1861,4781,640,0.8326,201671.42,B,5.97,2022-05-22
1862,717,607,0.6928,633575.16,B,8.34,2023-04-09
1863,7940,656,0.6245,854919.89,B,9.49,2023-05-02
1864,5566,700,0.6384,534212.24,B,9.17,2022-06-08
1865,4545,582,0.5608,466457.26,A,11.72,2022-05-12
1866,4977,616,0.872,979431.65,C,4.56,2022-08-14
1867,10016,726,0.5648,542051.31,B,10.24,2022-02-17
1868,10274,671,0.6522,43874.25,A,8.67,2022-01-28
1869,3420,666,0.5033,507029.49,C,11.14,2023-07-27
1870,7240,619,0.6964,450818.66,C,14.7,2022-07-14
1871,9767,757,0.6597,299182.96,A,7.46,2022-12-04
1872,250,621,0.8236,324179.92,B,5.96,2023-06-16
1873,8866,645,0.8219,931517.14,B,13.3,2022-08-01
1874,10358,703,0.5174,142260.97,A,6.5,2022-04-07
1875,771,724,0.5521,766396.77,C,13.33,2022-10-14
1876,12155,699,0.9071,903395.53,B,3.68,2023-06-07
1877,4364,688,0.8563,266889.37,B,3.76,2022-07-27
1878,10177,671,0.6753,76146.47,A,10.52,2023-10-03
1879,1078,639,0.5749,314074.74,A,6.4,2022-02-17
1880,8428,806,0.6174,438552.5,C,7.7,2022-01-25
1881,8581,819,0.7961,951910.04,B,3.22,2022-10-28
1882,11230,791,0.9255,435839.38,A,9.24,2022-01-03
1883,7902,677,0.7771,101136.28,B,3.17,2022-08-25
1884,4859,593,0.5119,155419.79,B,13.27,2022-01-04
1885,10041,797,0.7928,359205.48,B,11.1,2022-07-21
1886,6545,749,0.9251,192345.95,B,8.26,2022-05-11
1887,4720,789,0.6614,69961.56,A,10.69,2023-09-23
1888,2815,835,0.9201,183507.26,B,8.66,2023-11-21
1889,3375,750,0.8018,114435.88,A,4.95,2022-09-13
1890,11471,652,0.5854,210671.31,B,9.43,2022-03-05
1891,1253,726,0.5654,996489.77,B,14.02,2022-02-10
1892,6997,685,0.5793,450954.47,A,10.61,2022-05-13
1893,12174,673,0.8147,662013.47,A,12.83,2022-04-21
1894,4674,642,0.7653,173629.1,B,6.01,2023-12-08
1895,10315,733,0.705,850798.79,B,7.97,2023-11-01
1896,4531,834,0.6185,274237.07,C,6.32,2022-09-16
1897,10343,614,0.9083,982665.61,A,12.04,2022-12-30
1898,6882,832,0.5962,838340.75,A,10.66,2023-06-09
1899,6950,736,0.6276,951362.73,D,9.87,2023-12-07
1900,9522,713,0.5247,671619.01,A,3.09,2023-11-10
1901,6242,708,0.6239,661510.87,B,13.3,2022-11-01
1902,8018,831,0.9153,842686.16,B,13.95,2023-10-02
